,iso3,wdpa-id,park name,year,outside(up to 10 km from park boundary) deforestation rate  in %,inside (up to 10 km from park boundary) deforestation rate in %
Guatemala,GTM,102929,Volcßn Tecuamburro,2005,26.48,6.28
Guatemala,GTM,102929,Volcßn Tecuamburro,2006,42.55,15.77
Guatemala,GTM,102929,Volcßn Tecuamburro,2007,44.22,20.66
Guatemala,GTM,102929,Volcßn Tecuamburro,2008,26.12,9.91
Guatemala,GTM,102929,Volcßn Tecuamburro,2009,14.32,9.91
Guatemala,GTM,102929,Volcßn Tecuamburro,2010,22.29,5.30
Guatemala,GTM,102929,Volcßn Tecuamburro,2011,13.52,5.86
Guatemala,GTM,102929,Volcßn Tecuamburro,2012,26.76,11.58
Guatemala,GTM,103039,Volcßn Agua,2001,88.58,3.91
Guatemala,GTM,103039,Volcßn Agua,2002,29.03,1.67
Guatemala,GTM,103039,Volcßn Agua,2003,39.08,1.67
Guatemala,GTM,103039,Volcßn Agua,2004,84.85,7.82
Guatemala,GTM,103039,Volcßn Agua,2005,8.93,0.56
Guatemala,GTM,103039,Volcßn Agua,2006,50.24,1.67
Guatemala,GTM,103039,Volcßn Agua,2007,72.20,2.79
Guatemala,GTM,103039,Volcßn Agua,2008,18.61,11.72
Guatemala,GTM,103039,Volcßn Agua,2009,24.19,5.02
Guatemala,GTM,103039,Volcßn Agua,2010,45.40,1.67
Guatemala,GTM,103039,Volcßn Agua,2011,7.44,0.00
Guatemala,GTM,103039,Volcßn Agua,2012,99.37,5.58
Guatemala,GTM,103123,Volcßn Santo Tomßs,2001,13.89,1.49
Guatemala,GTM,103123,Volcßn Santo Tomßs,2002,4.96,13.77
Guatemala,GTM,103123,Volcßn Santo Tomßs,2003,27.42,0.00
Guatemala,GTM,103123,Volcßn Santo Tomßs,2004,29.90,46.15
Guatemala,GTM,103123,Volcßn Santo Tomßs,2005,12.65,1.86
Guatemala,GTM,103123,Volcßn Santo Tomßs,2006,16.00,29.40
Guatemala,GTM,103123,Volcßn Santo Tomßs,2007,23.82,17.49
Guatemala,GTM,103123,Volcßn Santo Tomßs,2008,35.48,7.82
Guatemala,GTM,103123,Volcßn Santo Tomßs,2009,24.69,61.04
Guatemala,GTM,103123,Volcßn Santo Tomßs,2010,17.12,1.86
Guatemala,GTM,103123,Volcßn Santo Tomßs,2011,15.88,16.00
Guatemala,GTM,103123,Volcßn Santo Tomßs,2012,60.66,7.82
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2001,2.46,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2002,6.03,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2003,0.00,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2004,0.00,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2005,0.52,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2006,0.15,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2007,0.00,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2008,27.32,1.12
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2009,7.07,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2010,2.01,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2011,6.92,0.00
Guatemala,GTM,107003,Astillero Municipal de San Marcos,2012,7.96,8.93
Guatemala,GTM,107008,Bosque Cacique Dormido,2001,0.56,1.12
Guatemala,GTM,107008,Bosque Cacique Dormido,2002,1.67,1.12
Guatemala,GTM,107008,Bosque Cacique Dormido,2003,5.02,0.00
Guatemala,GTM,107008,Bosque Cacique Dormido,2004,14.51,4.47
Guatemala,GTM,107008,Bosque Cacique Dormido,2005,5.58,1.86
Guatemala,GTM,107008,Bosque Cacique Dormido,2006,3.91,14.89
Guatemala,GTM,107008,Bosque Cacique Dormido,2007,1.12,15.26
Guatemala,GTM,107008,Bosque Cacique Dormido,2008,11.72,5.21
Guatemala,GTM,107008,Bosque Cacique Dormido,2009,3.91,7.82
Guatemala,GTM,107008,Bosque Cacique Dormido,2010,0.56,4.47
Guatemala,GTM,107008,Bosque Cacique Dormido,2011,1.12,1.86
Guatemala,GTM,107008,Bosque Cacique Dormido,2012,3.35,28.66
Guatemala,GTM,107014,Buenos Aires,2001,38.50,0.00
Guatemala,GTM,107014,Buenos Aires,2002,99.37,23.45
Guatemala,GTM,107014,Buenos Aires,2003,0.00,0.00
Guatemala,GTM,107014,Buenos Aires,2004,0.00,0.00
Guatemala,GTM,107014,Buenos Aires,2005,0.00,0.00
Guatemala,GTM,107014,Buenos Aires,2006,0.09,0.00
Guatemala,GTM,107014,Buenos Aires,2007,3.26,0.00
Guatemala,GTM,107014,Buenos Aires,2008,99.37,99.37
Guatemala,GTM,107014,Buenos Aires,2009,99.37,99.37
Guatemala,GTM,107014,Buenos Aires,2010,27.69,26.80
Guatemala,GTM,107014,Buenos Aires,2011,51.05,31.26
Guatemala,GTM,107014,Buenos Aires,2012,99.37,60.29
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2001,3.47,4.47
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2002,8.81,2.23
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2003,5.71,1.12
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2004,3.60,2.23
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2005,74.31,29.03
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2006,4.09,8.93
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2007,3.72,7.82
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2008,12.16,7.82
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2009,1.86,1.12
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2010,0.74,0.00
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2011,4.96,1.12
Guatemala,GTM,107017,Canjula. Tacana. Tocapote. Los Maijones,2012,10.42,5.58
Guatemala,GTM,107020,Cßstulo,2001,2.79,1.12
Guatemala,GTM,107020,Cßstulo,2002,30.15,29.03
Guatemala,GTM,107020,Cßstulo,2003,8.93,16.75
Guatemala,GTM,107020,Cßstulo,2004,5.02,0.00
Guatemala,GTM,107020,Cßstulo,2005,12.28,17.86
Guatemala,GTM,107020,Cßstulo,2006,0.00,0.00
Guatemala,GTM,107020,Cßstulo,2007,32.38,42.43
Guatemala,GTM,107020,Cßstulo,2008,99.37,24.56
Guatemala,GTM,107020,Cßstulo,2009,99.37,99.37
Guatemala,GTM,107020,Cßstulo,2010,41.31,99.37
Guatemala,GTM,107020,Cßstulo,2011,19.54,75.92
Guatemala,GTM,107020,Cßstulo,2012,10.05,39.08
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2001,22.21,4.17
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2002,22.33,5.35
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2003,52.31,24.45
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2004,64.03,21.33
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2005,33.83,11.22
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2006,22.60,17.81
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2007,98.20,31.97
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2008,65.92,11.34
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2009,30.17,10.81
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2010,21.31,9.28
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2011,10.07,7.52
Guatemala,GTM,107034,Cuenca del Lago Atitlßn,2012,78.03,36.14
Guatemala,GTM,107037,Dulce Nombre,2001,8.52,0.00
Guatemala,GTM,107037,Dulce Nombre,2002,28.09,14.51
Guatemala,GTM,107037,Dulce Nombre,2003,84.56,44.66
Guatemala,GTM,107037,Dulce Nombre,2004,26.33,48.01
Guatemala,GTM,107037,Dulce Nombre,2005,33.73,41.31
Guatemala,GTM,107037,Dulce Nombre,2006,46.83,6.70
Guatemala,GTM,107037,Dulce Nombre,2007,73.10,99.37
Guatemala,GTM,107037,Dulce Nombre,2008,52.42,62.52
Guatemala,GTM,107037,Dulce Nombre,2009,39.78,2.23
Guatemala,GTM,107037,Dulce Nombre,2010,13.05,3.35
Guatemala,GTM,107037,Dulce Nombre,2011,9.28,2.23
Guatemala,GTM,107037,Dulce Nombre,2012,29.32,21.21
Guatemala,GTM,107038,E.C.A. Xejeyu,2001,1.40,5.14
Guatemala,GTM,107038,E.C.A. Xejeyu,2002,6.70,0.89
Guatemala,GTM,107038,E.C.A. Xejeyu,2003,1.67,0.67
Guatemala,GTM,107038,E.C.A. Xejeyu,2004,29.59,20.54
Guatemala,GTM,107038,E.C.A. Xejeyu,2005,6.98,12.28
Guatemala,GTM,107038,E.C.A. Xejeyu,2006,20.66,7.15
Guatemala,GTM,107038,E.C.A. Xejeyu,2007,8.65,3.80
Guatemala,GTM,107038,E.C.A. Xejeyu,2008,20.66,1.56
Guatemala,GTM,107038,E.C.A. Xejeyu,2009,12.28,7.15
Guatemala,GTM,107038,E.C.A. Xejeyu,2010,8.37,6.25
Guatemala,GTM,107038,E.C.A. Xejeyu,2011,8.09,5.81
Guatemala,GTM,107038,E.C.A. Xejeyu,2012,6.42,15.85
Guatemala,GTM,107060,Finca Chaca,2001,72.57,53.59
Guatemala,GTM,107060,Finca Chaca,2002,65.61,2.23
Guatemala,GTM,107060,Finca Chaca,2003,99.37,99.37
Guatemala,GTM,107060,Finca Chaca,2004,99.37,51.36
Guatemala,GTM,107060,Finca Chaca,2005,99.37,99.37
Guatemala,GTM,107060,Finca Chaca,2006,99.37,5.58
Guatemala,GTM,107060,Finca Chaca,2007,99.37,99.37
Guatemala,GTM,107060,Finca Chaca,2008,99.37,99.37
Guatemala,GTM,107060,Finca Chaca,2009,99.37,99.37
Guatemala,GTM,107060,Finca Chaca,2010,56.25,15.63
Guatemala,GTM,107060,Finca Chaca,2011,34.61,7.82
Guatemala,GTM,107060,Finca Chaca,2012,43.28,1.12
Guatemala,GTM,107067,Finca Los Chultunes I,2001,99.37,18.98
Guatemala,GTM,107067,Finca Los Chultunes I,2002,99.37,20.10
Guatemala,GTM,107067,Finca Los Chultunes I,2003,66.99,67.55
Guatemala,GTM,107067,Finca Los Chultunes I,2004,99.37,53.03
Guatemala,GTM,107067,Finca Los Chultunes I,2005,99.37,99.37
Guatemala,GTM,107067,Finca Los Chultunes I,2006,24.56,13.40
Guatemala,GTM,107067,Finca Los Chultunes I,2007,99.37,99.37
Guatemala,GTM,107067,Finca Los Chultunes I,2008,28.47,96.58
Guatemala,GTM,107067,Finca Los Chultunes I,2009,30.15,13.40
Guatemala,GTM,107067,Finca Los Chultunes I,2010,44.10,99.37
Guatemala,GTM,107067,Finca Los Chultunes I,2011,22.33,31.82
Guatemala,GTM,107067,Finca Los Chultunes I,2012,53.59,41.31
Guatemala,GTM,107069,Finca Los Tarros,2001,83.34,81.50
Guatemala,GTM,107069,Finca Los Tarros,2002,99.37,58.06
Guatemala,GTM,107069,Finca Los Tarros,2003,99.37,0.00
Guatemala,GTM,107069,Finca Los Tarros,2004,99.37,0.00
Guatemala,GTM,107069,Finca Los Tarros,2005,99.37,89.32
Guatemala,GTM,107069,Finca Los Tarros,2006,75.76,0.00
Guatemala,GTM,107069,Finca Los Tarros,2007,99.37,34.61
Guatemala,GTM,107069,Finca Los Tarros,2008,99.37,4.47
Guatemala,GTM,107069,Finca Los Tarros,2009,99.37,99.37
Guatemala,GTM,107069,Finca Los Tarros,2010,59.25,99.37
Guatemala,GTM,107069,Finca Los Tarros,2011,70.02,53.59
Guatemala,GTM,107069,Finca Los Tarros,2012,99.37,99.37
Guatemala,GTM,107072,Finca R·stica Chimel,2001,27.91,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2002,8.93,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2003,6.14,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2004,27.91,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2005,8.93,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2006,46.61,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2007,12.00,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2008,10.05,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2009,18.42,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2010,21.21,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2011,8.37,0.00
Guatemala,GTM,107072,Finca R·stica Chimel,2012,33.22,3.35
Guatemala,GTM,107083,La Palmilla,2001,12.28,4.47
Guatemala,GTM,107083,La Palmilla,2002,92.67,32.94
Guatemala,GTM,107083,La Palmilla,2003,2.23,22.47
Guatemala,GTM,107083,La Palmilla,2004,5.58,14.65
Guatemala,GTM,107083,La Palmilla,2005,46.89,27.08
Guatemala,GTM,107083,La Palmilla,2006,2.23,21.63
Guatemala,GTM,107083,La Palmilla,2007,34.61,33.49
Guatemala,GTM,107083,La Palmilla,2008,2.23,11.58
Guatemala,GTM,107083,La Palmilla,2009,99.37,33.22
Guatemala,GTM,107083,La Palmilla,2010,23.45,58.62
Guatemala,GTM,107083,La Palmilla,2011,11.17,67.55
Guatemala,GTM,107083,La Palmilla,2012,7.82,37.54
Guatemala,GTM,107091,Las Flores,2001,28.23,41.31
Guatemala,GTM,107091,Las Flores,2002,3.35,7.82
Guatemala,GTM,107091,Las Flores,2003,2.39,13.40
Guatemala,GTM,107091,Las Flores,2004,0.96,4.47
Guatemala,GTM,107091,Las Flores,2005,1.12,0.00
Guatemala,GTM,107091,Las Flores,2006,3.67,14.51
Guatemala,GTM,107091,Las Flores,2007,1.75,4.47
Guatemala,GTM,107091,Las Flores,2008,5.74,1.12
Guatemala,GTM,107091,Las Flores,2009,25.84,10.05
Guatemala,GTM,107091,Las Flores,2010,1.91,1.12
Guatemala,GTM,107091,Las Flores,2011,4.63,8.93
Guatemala,GTM,107091,Las Flores,2012,1.28,2.23
Guatemala,GTM,107092,Las Maravillas,2001,31.87,8.37
Guatemala,GTM,107092,Las Maravillas,2002,57.14,6.14
Guatemala,GTM,107092,Las Maravillas,2003,79.07,34.05
Guatemala,GTM,107092,Las Maravillas,2004,81.50,34.61
Guatemala,GTM,107092,Las Maravillas,2005,99.37,14.51
Guatemala,GTM,107092,Las Maravillas,2006,26.69,53.59
Guatemala,GTM,107092,Las Maravillas,2007,99.37,99.37
Guatemala,GTM,107092,Las Maravillas,2008,99.37,66.99
Guatemala,GTM,107092,Las Maravillas,2009,78.46,56.94
Guatemala,GTM,107092,Las Maravillas,2010,72.57,28.47
Guatemala,GTM,107092,Las Maravillas,2011,7.41,10.61
Guatemala,GTM,107092,Las Maravillas,2012,99.37,60.85
Guatemala,GTM,107093,Las Nubes,2001,47.01,0.00
Guatemala,GTM,107093,Las Nubes,2002,60.41,0.00
Guatemala,GTM,107093,Las Nubes,2003,41.84,0.22
Guatemala,GTM,107093,Las Nubes,2004,91.20,0.00
Guatemala,GTM,107093,Las Nubes,2005,45.42,0.00
Guatemala,GTM,107093,Las Nubes,2006,50.83,0.00
Guatemala,GTM,107093,Las Nubes,2007,99.37,0.00
Guatemala,GTM,107093,Las Nubes,2008,99.37,0.00
Guatemala,GTM,107093,Las Nubes,2009,99.37,0.22
Guatemala,GTM,107093,Las Nubes,2010,95.20,0.00
Guatemala,GTM,107093,Las Nubes,2011,30.26,0.00
Guatemala,GTM,107093,Las Nubes,2012,99.37,2.23
Guatemala,GTM,107100,Los Casta±os,2001,2.98,4.47
Guatemala,GTM,107100,Los Casta±os,2002,2.61,12.28
Guatemala,GTM,107100,Los Casta±os,2003,41.50,15.26
Guatemala,GTM,107100,Los Casta±os,2004,36.10,75.55
Guatemala,GTM,107100,Los Casta±os,2005,22.70,23.82
Guatemala,GTM,107100,Los Casta±os,2006,22.70,8.19
Guatemala,GTM,107100,Los Casta±os,2007,99.37,86.34
Guatemala,GTM,107100,Los Casta±os,2008,25.68,37.22
Guatemala,GTM,107100,Los Casta±os,2009,90.06,7.82
Guatemala,GTM,107100,Los Casta±os,2010,29.22,16.75
Guatemala,GTM,107100,Los Casta±os,2011,4.65,7.44
Guatemala,GTM,107100,Los Casta±os,2012,99.37,99.37
Guatemala,GTM,107112,Matriz Choc=n,2001,17.86,40.19
Guatemala,GTM,107112,Matriz Choc=n,2002,14.51,64.98
Guatemala,GTM,107112,Matriz Choc=n,2003,32.38,17.19
Guatemala,GTM,107112,Matriz Choc=n,2004,26.80,15.63
Guatemala,GTM,107112,Matriz Choc=n,2005,90.44,31.49
Guatemala,GTM,107112,Matriz Choc=n,2006,6.70,29.25
Guatemala,GTM,107112,Matriz Choc=n,2007,1.12,42.65
Guatemala,GTM,107112,Matriz Choc=n,2008,40.19,69.45
Guatemala,GTM,107112,Matriz Choc=n,2009,99.37,69.67
Guatemala,GTM,107112,Matriz Choc=n,2010,91.55,99.37
Guatemala,GTM,107112,Matriz Choc=n,2011,53.59,68.55
Guatemala,GTM,107112,Matriz Choc=n,2012,18.98,69.89
Guatemala,GTM,107116,Monta±a Chiclera,2001,23.14,8.65
Guatemala,GTM,107116,Monta±a Chiclera,2002,73.36,36.57
Guatemala,GTM,107116,Monta±a Chiclera,2003,27.51,8.37
Guatemala,GTM,107116,Monta±a Chiclera,2004,36.87,24.28
Guatemala,GTM,107116,Monta±a Chiclera,2005,67.40,25.96
Guatemala,GTM,107116,Monta±a Chiclera,2006,21.14,6.14
Guatemala,GTM,107116,Monta±a Chiclera,2007,54.45,27.08
Guatemala,GTM,107116,Monta±a Chiclera,2008,52.30,11.17
Guatemala,GTM,107116,Monta±a Chiclera,2009,40.37,23.45
Guatemala,GTM,107116,Monta±a Chiclera,2010,74.32,22.05
Guatemala,GTM,107116,Monta±a Chiclera,2011,99.37,11.72
Guatemala,GTM,107116,Monta±a Chiclera,2012,40.12,26.24
Guatemala,GTM,107122,Nueva Juventud,2001,7.82,99.37
Guatemala,GTM,107122,Nueva Juventud,2002,35.73,99.37
Guatemala,GTM,107122,Nueva Juventud,2003,8.93,99.37
Guatemala,GTM,107122,Nueva Juventud,2004,2.23,99.37
Guatemala,GTM,107122,Nueva Juventud,2005,2.23,99.37
Guatemala,GTM,107122,Nueva Juventud,2006,0.00,99.37
Guatemala,GTM,107122,Nueva Juventud,2007,12.28,99.37
Guatemala,GTM,107122,Nueva Juventud,2008,56.94,99.37
Guatemala,GTM,107122,Nueva Juventud,2009,4.47,99.37
Guatemala,GTM,107122,Nueva Juventud,2010,3.35,99.37
Guatemala,GTM,107122,Nueva Juventud,2011,0.00,99.37
Guatemala,GTM,107122,Nueva Juventud,2012,0.00,99.37
Guatemala,GTM,107124,Pataxte,2001,38.52,10.72
Guatemala,GTM,107124,Pataxte,2002,17.31,60.74
Guatemala,GTM,107124,Pataxte,2003,5.58,17.64
Guatemala,GTM,107124,Pataxte,2004,27.35,5.58
Guatemala,GTM,107124,Pataxte,2005,99.37,35.28
Guatemala,GTM,107124,Pataxte,2006,2.79,3.13
Guatemala,GTM,107124,Pataxte,2007,99.37,26.57
Guatemala,GTM,107124,Pataxte,2008,99.37,20.10
Guatemala,GTM,107124,Pataxte,2009,99.37,44.88
Guatemala,GTM,107124,Pataxte,2010,40.75,67.66
Guatemala,GTM,107124,Pataxte,2011,26.24,68.11
Guatemala,GTM,107124,Pataxte,2012,60.85,43.99
Guatemala,GTM,107126,Quebrada Azul,2001,37.96,40.19
Guatemala,GTM,107126,Quebrada Azul,2002,44.66,81.50
Guatemala,GTM,107126,Quebrada Azul,2003,99.37,99.37
Guatemala,GTM,107126,Quebrada Azul,2004,99.37,11.17
Guatemala,GTM,107126,Quebrada Azul,2005,36.84,34.61
Guatemala,GTM,107126,Quebrada Azul,2006,99.37,13.40
Guatemala,GTM,107126,Quebrada Azul,2007,99.37,12.28
Guatemala,GTM,107126,Quebrada Azul,2008,99.37,48.01
Guatemala,GTM,107126,Quebrada Azul,2009,99.37,52.48
Guatemala,GTM,107126,Quebrada Azul,2010,99.37,96.02
Guatemala,GTM,107126,Quebrada Azul,2011,79.27,99.37
Guatemala,GTM,107126,Quebrada Azul,2012,27.91,22.33
Guatemala,GTM,107132,Rfo Dulce,2001,15.28,9.49
Guatemala,GTM,107132,Rfo Dulce,2002,46.82,61.27
Guatemala,GTM,107132,Rfo Dulce,2003,39.03,23.80
Guatemala,GTM,107132,Rfo Dulce,2004,17.51,25.05
Guatemala,GTM,107132,Rfo Dulce,2005,50.42,55.13
Guatemala,GTM,107132,Rfo Dulce,2006,18.73,7.54
Guatemala,GTM,107132,Rfo Dulce,2007,58.69,99.37
Guatemala,GTM,107132,Rfo Dulce,2008,56.74,33.08
Guatemala,GTM,107132,Rfo Dulce,2009,87.14,73.55
Guatemala,GTM,107132,Rfo Dulce,2010,83.71,74.88
Guatemala,GTM,107132,Rfo Dulce,2011,48.11,15.49
Guatemala,GTM,107132,Rfo Dulce,2012,68.89,52.20
Guatemala,GTM,107135,Sacbaquecßn,2001,66.01,0.00
Guatemala,GTM,107135,Sacbaquecßn,2002,28.19,0.00
Guatemala,GTM,107135,Sacbaquecßn,2003,99.37,10.05
Guatemala,GTM,107135,Sacbaquecßn,2004,99.37,0.00
Guatemala,GTM,107135,Sacbaquecßn,2005,99.37,10.05
Guatemala,GTM,107135,Sacbaquecßn,2006,99.37,21.21
Guatemala,GTM,107135,Sacbaquecßn,2007,99.37,3.35
Guatemala,GTM,107135,Sacbaquecßn,2008,99.37,2.23
Guatemala,GTM,107135,Sacbaquecßn,2009,99.37,0.00
Guatemala,GTM,107135,Sacbaquecßn,2010,82.34,0.00
Guatemala,GTM,107135,Sacbaquecßn,2011,36.10,3.35
Guatemala,GTM,107135,Sacbaquecßn,2012,55.50,1.12
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2001,32.91,3.35
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2002,12.87,8.93
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2003,8.83,0.00
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2004,12.71,3.35
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2005,3.30,11.17
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2006,16.43,1.12
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2007,30.46,27.91
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2008,10.79,69.22
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2009,8.99,43.54
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2010,31.10,39.08
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2011,6.01,0.00
Guatemala,GTM,107147,Santa Rosa y Llano Largo,2012,11.86,10.05
Guatemala,GTM,107148,Santa Rosalfa,2001,8.93,7.10
Guatemala,GTM,107148,Santa Rosalfa,2002,0.00,2.87
Guatemala,GTM,107148,Santa Rosalfa,2003,1.12,3.03
Guatemala,GTM,107148,Santa Rosalfa,2004,0.00,2.31
Guatemala,GTM,107148,Santa Rosalfa,2005,0.00,1.48
Guatemala,GTM,107148,Santa Rosalfa,2006,4.47,2.43
Guatemala,GTM,107148,Santa Rosalfa,2007,1.12,5.14
Guatemala,GTM,107148,Santa Rosalfa,2008,1.12,2.31
Guatemala,GTM,107148,Santa Rosalfa,2009,5.58,4.67
Guatemala,GTM,107148,Santa Rosalfa,2010,0.00,5.14
Guatemala,GTM,107148,Santa Rosalfa,2011,0.00,2.19
Guatemala,GTM,107148,Santa Rosalfa,2012,6.70,2.51
Guatemala,GTM,107153,Trifinio,2001,99.37,42.08
Guatemala,GTM,107153,Trifinio,2002,9.21,23.79
Guatemala,GTM,107153,Trifinio,2003,14.51,9.62
Guatemala,GTM,107153,Trifinio,2004,5.30,7.99
Guatemala,GTM,107153,Trifinio,2005,18.14,20.35
Guatemala,GTM,107153,Trifinio,2006,4.19,9.02
Guatemala,GTM,107153,Trifinio,2007,8.09,12.02
Guatemala,GTM,107153,Trifinio,2008,6.70,7.90
Guatemala,GTM,107153,Trifinio,2009,4.19,7.47
Guatemala,GTM,107153,Trifinio,2010,4.19,7.82
Guatemala,GTM,107153,Trifinio,2011,12.56,4.55
Guatemala,GTM,107153,Trifinio,2012,2.23,5.67
Guatemala,GTM,107166,Zavala,2001,52.06,17.86
Guatemala,GTM,107166,Zavala,2002,76.06,11.17
Guatemala,GTM,107166,Zavala,2003,54.57,22.33
Guatemala,GTM,107166,Zavala,2004,20.10,3.35
Guatemala,GTM,107166,Zavala,2005,69.50,42.43
Guatemala,GTM,107166,Zavala,2006,52.75,0.00
Guatemala,GTM,107166,Zavala,2007,99.37,37.96
Guatemala,GTM,107166,Zavala,2008,96.30,99.37
Guatemala,GTM,107166,Zavala,2009,99.37,40.19
Guatemala,GTM,107166,Zavala,2010,99.37,1.12
Guatemala,GTM,107166,Zavala,2011,84.71,20.10
Guatemala,GTM,107166,Zavala,2012,99.37,66.99
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2001,3.97,0.67
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2002,12.53,0.22
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2003,14.51,0.00
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2004,18.11,0.00
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2005,6.08,6.70
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2006,8.93,5.14
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2007,4.71,1.79
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2008,17.12,22.55
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2009,8.68,17.42
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2010,3.85,3.80
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2011,1.74,8.26
Guatemala,GTM,302070,Quetzaltenango - SaqbT,2012,3.10,5.14
Guatemala,GTM,302072,K'antf Shul,2001,35.00,10.05
Guatemala,GTM,302072,K'antf Shul,2002,27.23,1.12
Guatemala,GTM,302072,K'antf Shul,2003,15.37,4.47
Guatemala,GTM,302072,K'antf Shul,2004,30.15,78.15
Guatemala,GTM,302072,K'antf Shul,2005,13.14,3.35
Guatemala,GTM,302072,K'antf Shul,2006,24.26,37.96
Guatemala,GTM,302072,K'antf Shul,2007,33.28,5.58
Guatemala,GTM,302072,K'antf Shul,2008,20.87,2.23
Guatemala,GTM,302072,K'antf Shul,2009,37.79,21.21
Guatemala,GTM,302072,K'antf Shul,2010,36.42,27.91
Guatemala,GTM,302072,K'antf Shul,2011,38.43,46.89
Guatemala,GTM,302072,K'antf Shul,2012,99.37,99.37
Guatemala,GTM,302075,Volcßn Tajumulco,2001,2.21,1.30
Guatemala,GTM,302075,Volcßn Tajumulco,2002,8.64,2.85
Guatemala,GTM,302075,Volcßn Tajumulco,2003,2.91,1.43
Guatemala,GTM,302075,Volcßn Tajumulco,2004,3.41,0.87
Guatemala,GTM,302075,Volcßn Tajumulco,2005,12.64,3.78
Guatemala,GTM,302075,Volcßn Tajumulco,2006,3.41,3.16
Guatemala,GTM,302075,Volcßn Tajumulco,2007,1.18,0.06
Guatemala,GTM,302075,Volcßn Tajumulco,2008,26.88,14.33
Guatemala,GTM,302075,Volcßn Tajumulco,2009,26.75,9.80
Guatemala,GTM,302075,Volcßn Tajumulco,2010,8.93,3.47
Guatemala,GTM,302075,Volcßn Tajumulco,2011,9.16,6.20
Guatemala,GTM,302075,Volcßn Tajumulco,2012,17.23,8.81
Guatemala,GTM,302076,Volcßn Tacanß,2001,3.35,4.19
